impl,dim,batch_size,seq_len,n_layers,n_heads,compile_s,exec_s,total_s,peak_gpu_MB,gpu_util,status
graph,2048,4,800,8,4,7.1160,9.7861,16.9020,2521.3,74.3,success
graph,128,4,800,10,4,8.3609,9.2567,17.6176,83.8,27.5,success
graph,256,4,800,10,4,8.2539,9.2028,17.4567,171.3,34.3,success
graph,512,4,800,10,4,8.2668,9.2981,17.5649,395.9,44.9,success
graph,1024,4,800,10,4,8.2656,10.2019,18.4675,1045.0,69.3,success
graph,2048,4,800,10,4,8.3170,12.0687,20.3857,3017.4,80.6,success
graph,128,4,800,12,4,9.5260,11.0594,20.5854,92.0,32.0,success
graph,256,4,800,12,4,9.5313,11.0540,20.5853,190.3,39.6,success
graph,512,4,800,12,4,9.4914,11.2292,20.7206,446.9,48.0,success
graph,1024,4,800,12,4,9.5696,12.2884,21.8580,1199.1,76.8,success
graph,2048,4,800,12,4,9.6408,14.4281,24.0689,3513.4,81.9,success
graph,128,4,1600,4,4,4.3634,5.7593,10.1227,329.2,57.2,success
graph,256,4,1600,4,4,4.2900,5.7636,10.0536,398.7,68.6,success
graph,512,4,1600,4,4,4.3273,6.3570,10.6843,556.2,70.8,success
graph,1024,4,1600,4,4,4.3550,7.1817,11.5367,961.9,75.3,success
graph,2048,4,1600,4,4,4.3798,9.7655,14.1453,2005.1,86.2,success
graph,128,4,1600,6,4,5.6311,7.1196,12.7507,87.9,60.7,success
graph,256,4,1600,6,4,5.6476,7.2499,12.8975,174.5,62.8,success
graph,512,4,1600,6,4,5.6464,8.0510,13.6974,376.5,76.8,success
graph,1024,4,1600,6,4,5.6361,9.1003,14.7364,913.2,76.9,success
graph,2048,4,1600,6,4,5.6293,12.8396,18.4689,2341.6,90.2,success
graph,128,4,1600,8,4,7.0466,8.9064,15.9529,102.4,65.1,success
graph,256,4,1600,8,4,6.9632,9.1028,16.0659,206.0,67.7,success
graph,512,4,1600,8,4,7.0420,10.0767,17.1187,452.5,79.6,success
graph,1024,4,1600,8,4,7.0184,11.4380,18.4565,1121.2,85.1,success
graph,2048,4,1600,8,4,7.0248,16.4702,23.4950,2933.6,90.7,success
graph,128,4,1600,10,4,8.2631,10.9272,19.1904,116.9,69.2,success
graph,256,4,1600,10,4,8.2893,11.2159,19.5053,237.5,70.9,success
graph,512,4,1600,10,4,8.2766,12.3987,20.6753,528.5,80.8,success
graph,1024,4,1600,10,4,8.2668,13.9977,22.2645,1329.2,84.1,success
graph,2048,4,1600,10,4,8.3390,20.2328,28.5718,3525.6,90.3,success
graph,128,4,1600,12,4,9.4914,13.0169,22.5083,131.4,70.0,success
graph,256,4,1600,12,4,9.5514,13.3170,22.8684,269.0,75.3,success
graph,512,4,1600,12,4,9.5659,14.8251,24.3910,604.5,80.8,success
graph,1024,4,1600,12,4,9.5346,16.8151,26.3496,1537.3,89.1,success
graph,2048,4,1600,12,4,9.5663,24.1800,33.7463,4117.7,94.0,success
graph,128,8,100,4,4,4.3749,7.4843,11.8592,304.7,76.0,success
graph,256,8,100,4,4,4.3410,5.7600,10.1010,349.2,54.1,success
graph,512,8,100,4,4,4.3513,5.8436,10.1950,456.9,51.8,success
graph,1024,8,100,4,4,4.3420,5.6801,10.0221,753.3,51.3,success
graph,2048,8,100,4,4,4.4068,6.0777,10.4845,1606.1,57.4,success
graph,128,8,100,6,4,5.6669,5.2996,10.9665,52.8,2.2,success
graph,256,8,100,6,4,5.6039,5.2322,10.8361,103.0,2.5,success
graph,512,8,100,6,4,5.6866,5.2565,10.9430,233.6,2.6,success
graph,1024,8,100,6,4,5.6558,5.3324,10.9882,614.0,5.1,success
graph,2048,8,100,6,4,5.6627,5.4748,11.1375,1767.6,9.9,success
graph,128,8,100,8,4,7.0023,6.4979,13.5002,56.4,1.7,success
graph,256,8,100,8,4,7.0382,6.5728,13.6110,112.7,2.1,success
graph,512,8,100,8,4,7.0139,6.6097,13.6236,266.5,2.9,success
graph,1024,8,100,8,4,7.0559,6.6613,13.7173,730.4,7.9,success
graph,2048,8,100,8,4,7.0330,6.8978,13.9307,2184.7,19.2,success
graph,128,8,100,10,4,8.2708,8.1896,16.4605,59.9,2.0,success
graph,256,8,100,10,4,8.2515,8.0767,16.3282,122.3,2.4,success
graph,512,8,100,10,4,8.3511,8.1607,16.5119,299.0,3.5,success
graph,1024,8,100,10,4,8.2625,8.2524,16.5149,846.8,3.9,success
graph,2048,8,100,10,4,8.3565,8.4475,16.8040,2601.7,28.6,success
graph,128,8,100,12,4,9.5168,9.8333,19.3501,63.5,4.0,success
graph,256,8,100,12,4,9.6055,9.9236,19.5290,131.9,3.9,success
graph,512,8,100,12,4,9.5313,9.8406,19.3720,331.5,3.6,success
graph,1024,8,100,12,4,9.4049,9.7477,19.1526,963.2,11.2,success
graph,2048,8,100,12,4,9.5656,10.2654,19.8309,3018.7,33.3,success
graph,128,8,200,4,4,4.3332,5.2477,9.5808,308.2,35.7,success
graph,256,8,200,4,4,4.3623,5.2199,9.5822,356.3,39.1,success
graph,512,8,200,4,4,4.3436,5.2365,9.5801,470.5,45.0,success
graph,1024,8,200,4,4,4.3738,5.3203,9.6941,779.9,40.6,success
graph,2048,8,200,4,4,4.3411,5.5088,9.8499,1662.7,51.6,success
graph,128,8,200,6,4,5.6161,5.3767,10.9927,57.5,4.0,success
graph,256,8,200,6,4,5.6461,5.4522,11.0983,113.2,7.0,success
graph,512,8,200,6,4,5.6524,5.4173,11.0698,253.2,6.5,success
graph,1024,8,200,6,4,5.6425,5.5091,11.1516,651.2,13.2,success
graph,2048,8,200,6,4,5.6963,5.8266,11.5229,1849.3,38.3,success
graph,128,8,200,8,4,6.9712,6.5841,13.5553,62.7,6.5,success
graph,256,8,200,8,4,7.0480,6.6996,13.7477,125.9,7.8,success
graph,512,8,200,8,4,7.0319,6.6272,13.6592,291.7,7.9,success
graph,1024,8,200,8,4,6.9957,6.8862,13.8818,779.2,21.4,success
graph,2048,8,200,8,4,7.1042,7.3972,14.5014,2291.3,40.8,success
graph,128,8,200,10,4,8.2812,8.3080,16.5893,67.8,8.1,success
graph,256,8,200,10,4,8.2903,8.2616,16.5518,138.7,7.0,success
graph,512,8,200,10,4,8.2317,8.2735,16.5052,330.2,14.4,success
graph,1024,8,200,10,4,8.3508,8.5158,16.8666,907.3,28.2,success
graph,2048,8,200,10,4,8.3376,9.0429,17.3805,2733.4,49.9,success
graph,128,8,200,12,4,9.5231,10.0503,19.5734,72.9,12.7,success
graph,256,8,200,12,4,9.5505,10.0090,19.5595,151.4,11.2,success
graph,512,8,200,12,4,9.5990,10.1222,19.7212,368.7,17.1,success
graph,1024,8,200,12,4,9.4758,10.0505,19.5264,1034.3,32.5,success
graph,2048,8,200,12,4,9.5451,10.7713,20.3164,3175.4,56.5,success
graph,128,8,400,4,4,4.4074,5.9155,10.3229,315.3,38.2,success
graph,256,8,400,4,4,4.3400,5.9437,10.2837,370.5,46.3,success
graph,512,8,400,4,4,4.3767,6.0133,10.3900,498.9,42.8,success
graph,1024,8,400,4,4,4.3445,6.1723,10.5168,838.6,50.5,success
graph,2048,8,400,4,4,4.3665,6.6713,11.0378,1785.0,60.1,success
graph,128,8,400,6,4,5.6001,5.5781,11.1782,67.7,13.3,success
graph,256,8,400,6,4,5.5880,5.5732,11.1613,133.6,17.9,success
graph,512,8,400,6,4,5.6202,5.5472,11.1674,294.1,25.1,success
graph,1024,8,400,6,4,5.6254,5.8979,11.5233,736.9,39.4,success
graph,2048,8,400,6,4,5.6720,6.6167,12.2886,2024.6,61.0,success
graph,128,8,400,8,4,6.9718,6.9687,13.9405,75.9,16.4,success
graph,256,8,400,8,4,6.9928,6.9647,13.9575,152.7,19.5,success
graph,512,8,400,8,4,7.0448,7.0786,14.1234,345.1,33.6,success
graph,1024,8,400,8,4,7.0055,7.3469,14.3524,890.9,42.8,success
graph,2048,8,400,8,4,7.0532,8.1533,15.2065,2520.7,73.0,success
graph,128,8,400,10,4,8.2422,8.5751,16.8173,84.2,21.8,success
graph,256,8,400,10,4,8.2139,8.5963,16.8102,171.7,23.7,success
graph,512,8,400,10,4,8.3277,8.6347,16.9624,396.1,33.2,success
graph,1024,8,400,10,4,8.2489,9.0627,17.3116,1044.9,54.0,success
graph,2048,8,400,10,4,8.4067,10.2556,18.6623,3016.7,72.4,success
graph,128,8,400,12,4,9.5292,10.2546,19.7838,92.5,22.7,success
graph,256,8,400,12,4,9.5457,10.4299,19.9756,190.7,30.6,success
graph,512,8,400,12,4,9.4797,10.7914,20.2711,447.1,37.8,success
graph,1024,8,400,12,4,9.5109,10.8368,20.3478,1198.9,53.6,success
graph,2048,8,400,12,4,9.5378,12.2143,21.7521,3512.7,70.6,success
graph,128,8,800,4,4,4.3175,8.5018,12.8193,329.5,38.3,success
graph,256,8,800,4,4,4.3472,8.5375,12.8847,398.8,48.5,success
graph,512,8,800,4,4,4.3687,8.7299,13.0986,555.5,60.9,success
graph,1024,8,800,4,4,4.3600,9.2587,13.6187,960.9,63.7,success
graph,2048,8,800,4,4,4.3982,10.4663,14.8645,2002.6,69.5,success
graph,128,8,800,6,4,5.6074,5.9880,11.5954,88.2,26.3,success
graph,256,8,800,6,4,5.6387,5.9682,11.6069,174.6,29.9,success
graph,512,8,800,6,4,5.6433,6.3036,11.9468,375.8,53.3,success
graph,1024,8,800,6,4,5.6965,6.8216,12.5182,912.3,62.9,success
graph,2048,8,800,6,4,5.6649,8.5926,14.2575,2339.3,76.2,success
graph,128,8,800,8,4,7.0124,7.4664,14.4788,102.7,29.1,success
graph,256,8,800,8,4,7.0774,7.4610,14.5384,206.1,36.1,success
graph,512,8,800,8,4,7.0048,7.8628,14.8676,451.8,62.5,success
graph,1024,8,800,8,4,7.0143,8.6492,15.6635,1120.3,67.5,success
graph,2048,8,800,8,4,7.0410,10.8252,17.8662,2931.4,85.8,success
graph,128,8,800,10,4,8.2988,9.1708,17.4695,117.2,33.2,success
graph,256,8,800,10,4,8.2390,9.2313,17.4704,237.6,39.6,success
graph,512,8,800,10,4,8.3068,9.7475,18.0543,527.8,58.4,success
graph,1024,8,800,10,4,8.2185,10.5727,18.7912,1328.3,72.9,success
graph,2048,8,800,10,4,8.2878,13.3398,21.6276,3523.4,85.7,success
graph,128,8,800,12,4,9.5184,10.9387,20.4571,131.7,38.4,success
graph,256,8,800,12,4,9.5189,11.0244,20.5433,269.1,45.9,success
graph,512,8,800,12,4,9.6340,11.6487,21.2826,603.9,62.3,success
graph,1024,8,800,12,4,9.6441,12.7527,22.3968,1536.3,80.6,success
graph,2048,8,800,12,4,9.6176,15.9269,25.5446,4115.4,85.9,success
graph,128,8,1600,4,4,4.3544,6.1085,10.4629,357.9,67.8,success
graph,256,8,1600,4,4,4.2855,6.2987,10.5842,455.5,70.4,success
graph,512,8,1600,4,4,4.3163,7.2424,11.5587,678.3,75.2,success
graph,1024,8,1600,4,4,4.3558,8.2826,12.6384,1178.5,81.2,success
graph,2048,8,1600,4,4,4.4093,11.3100,15.7193,2455.8,85.3,success
graph,128,8,1600,6,4,5.5699,7.6598,13.2297,129.3,67.0,success
graph,256,8,1600,6,4,5.6438,7.9628,13.6066,256.5,73.7,success
graph,512,8,1600,6,4,5.6382,9.2674,14.9056,551.8,82.9,success
graph,1024,8,1600,6,4,5.6657,10.6479,16.3135,1227.1,83.2,success
graph,2048,8,1600,6,4,5.6463,14.9275,20.5739,2992.7,91.6,success
graph,128,8,1600,8,4,7.0035,9.7575,16.7610,156.3,74.6,success
graph,256,8,1600,8,4,6.9390,10.0516,16.9906,313.0,77.5,success
graph,512,8,1600,8,4,7.0620,11.6977,18.7597,681.8,84.4,success
graph,1024,8,1600,8,4,7.0075,13.4800,20.4875,1531.2,87.6,success
graph,2048,8,1600,8,4,7.0482,19.3292,26.3774,3784.7,93.3,success
graph,128,8,1600,10,4,8.3202,12.0353,20.3555,183.3,77.4,success
graph,256,8,1600,10,4,8.2149,12.4005,20.6154,369.5,80.1,success
graph,512,8,1600,10,4,8.2226,14.3044,22.5270,811.8,87.7,success
graph,1024,8,1600,10,4,8.2165,16.4981,24.7146,1835.2,90.3,success
graph,2048,8,1600,10,4,8.3870,23.9014,32.2884,4576.7,94.4,success
graph,128,8,1600,12,4,9.5005,14.2979,23.7984,210.3,80.4,success
graph,256,8,1600,12,4,9.5664,14.7515,24.3179,426.0,81.9,success
graph,512,8,1600,12,4,9.6210,17.2535,26.8745,941.8,87.0,success
graph,1024,8,1600,12,4,9.6410,19.8090,29.4500,2139.2,90.5,success
graph,2048,8,1600,12,4,9.7129,28.6304,38.3433,5368.8,95.2,success
graph,128,16,100,4,4,4.3831,7.6576,12.0408,309.2,75.5,success
graph,256,16,100,4,4,4.3401,5.8024,10.1426,357.3,47.9,success
graph,512,16,100,4,4,4.3885,6.0930,10.4815,472.3,50.3,success
graph,1024,16,100,4,4,4.3464,5.8991,10.2454,781.6,49.7,success
graph,2048,16,100,4,4,4.3501,6.2433,10.5934,1663.6,50.6,success
graph,128,16,100,6,4,5.6345,5.2857,10.9202,59.5,1.8,success
graph,256,16,100,6,4,5.5674,5.1855,10.7529,114.6,1.7,success
graph,512,16,100,6,4,5.6497,5.3081,10.9578,254.3,3.0,success
graph,1024,16,100,6,4,5.5823,5.2143,10.7965,653.2,5.5,success
graph,2048,16,100,6,4,5.6558,5.4046,11.0604,1850.7,17.5,success
graph,128,16,100,8,4,6.9361,6.4526,13.3887,64.6,3.0,success
graph,256,16,100,8,4,6.9647,6.5397,13.5044,127.1,2.1,success
graph,512,16,100,8,4,6.9905,6.6520,13.6425,293.7,4.2,success
graph,1024,16,100,8,4,7.0261,6.6959,13.7220,781.2,3.9,success
graph,2048,16,100,8,4,7.0525,6.9505,14.0030,2292.7,21.7,success
graph,128,16,100,10,4,8.2789,8.1155,16.3944,69.7,1.9,success
graph,256,16,100,10,4,8.4031,8.2049,16.6080,140.1,3.6,success
graph,512,16,100,10,4,8.3016,8.1744,16.4760,332.1,4.7,success
graph,1024,16,100,10,4,8.2770,8.1986,16.4757,909.2,7.8,success
graph,2048,16,100,10,4,8.3854,8.5759,16.9613,2734.7,26.0,success
graph,128,16,100,12,4,9.5107,9.8181,19.3288,74.8,3.6,success
graph,256,16,100,12,4,9.4799,9.7324,19.2123,152.9,5.1,success
graph,512,16,100,12,4,9.5701,9.9126,19.4828,369.8,3.9,success
graph,1024,16,100,12,4,9.5526,9.9381,19.4907,1036.2,8.8,success
graph,2048,16,100,12,4,9.5866,10.3129,19.8994,3176.8,35.0,success
graph,128,16,200,4,4,4.3413,5.1868,9.5281,316.3,38.9,success
graph,256,16,200,4,4,4.3824,5.2051,9.5874,371.9,40.1,success
graph,512,16,200,4,4,4.3271,5.2351,9.5621,499.7,36.6,success
graph,1024,16,200,4,4,4.3491,5.3237,9.6728,839.3,41.6,success
graph,2048,16,200,4,4,4.3518,5.6087,9.9605,1785.5,51.2,success
graph,128,16,200,6,4,5.6080,5.3736,10.9816,69.1,5.5,success
graph,256,16,200,6,4,5.6105,5.3571,10.9676,134.6,3.5,success
graph,512,16,200,6,4,5.6356,5.3924,11.0280,295.0,6.5,success
graph,1024,16,200,6,4,5.6494,5.4908,11.1402,737.9,15.4,success
graph,2048,16,200,6,4,5.6733,5.8842,11.5575,2025.6,36.8,success
graph,128,16,200,8,4,7.0305,6.7107,13.7411,77.1,3.6,success
graph,256,16,200,8,4,7.0378,6.6551,13.6929,154.1,7.6,success
graph,512,16,200,8,4,7.0384,6.7674,13.8058,346.0,11.7,success
graph,1024,16,200,8,4,7.0512,6.9404,13.9916,891.9,21.4,success
graph,2048,16,200,8,4,7.0304,7.4663,14.4967,2521.6,53.8,success
graph,128,16,200,10,4,8.3078,8.2823,16.5901,85.6,6.1,success
graph,256,16,200,10,4,8.2741,8.2914,16.5655,173.2,7.8,success
graph,512,16,200,10,4,8.1943,8.3691,16.5634,397.0,13.6,success
graph,1024,16,200,10,4,8.3725,8.6183,16.9908,1046.0,29.0,success
graph,2048,16,200,10,4,8.3688,9.1822,17.5509,3017.7,54.3,success
graph,128,16,200,12,4,9.5759,10.0857,19.6616,93.8,8.7,success
graph,256,16,200,12,4,9.5194,9.9978,19.5172,191.6,11.9,success
graph,512,16,200,12,4,9.5673,10.1501,19.7175,448.1,15.6,success
graph,1024,16,200,12,4,9.6249,10.3431,19.9681,1199.9,35.7,success
graph,2048,16,200,12,4,9.6627,11.0356,20.6984,3513.7,55.6,success
graph,128,16,400,4,4,4.3966,5.9445,10.3410,330.9,41.8,success
graph,256,16,400,4,4,4.3445,6.0033,10.3478,399.7,44.6,success
graph,512,16,400,4,4,4.3649,6.0427,10.4076,556.2,39.4,success
graph,1024,16,400,4,4,4.4069,6.2771,10.6840,961.2,50.7,success
graph,2048,16,400,4,4,4.4149,6.9531,11.3680,2002.3,65.4,success
graph,128,16,400,6,4,5.6616,5.5718,11.2335,89.2,13.9,success
graph,256,16,400,6,4,5.6708,5.5638,11.2346,175.5,16.2,success
graph,512,16,400,6,4,5.6502,5.6866,11.3368,376.6,31.6,success
graph,1024,16,400,6,4,5.6294,6.0223,11.6516,912.8,39.5,success
graph,2048,16,400,6,4,5.6571,6.9495,12.6067,2339.6,67.3,success
graph,128,16,400,8,4,7.0437,6.9314,13.9750,104.1,18.8,success
graph,256,16,400,8,4,7.0170,7.0129,14.0299,207.0,29.9,success
graph,512,16,400,8,4,6.9447,7.0129,13.9576,452.6,36.7,success
graph,1024,16,400,8,4,7.0416,7.5700,14.6115,1120.9,50.4,success
graph,2048,16,400,8,4,7.0523,8.7414,15.7937,2931.6,72.7,success
graph,128,16,400,10,4,8.3423,8.6404,16.9827,118.7,18.7,success
graph,256,16,400,10,4,8.1881,8.4870,16.6751,238.5,30.1,success
graph,512,16,400,10,4,8.2930,8.8756,17.1686,528.7,38.9,success
graph,1024,16,400,10,4,8.3069,9.3428,17.6497,1329.0,53.4,success
graph,2048,16,400,10,4,8.2919,10.7483,19.0402,3523.6,77.5,success
graph,128,16,400,12,4,9.5579,10.3658,19.9236,132.7,23.0,success
graph,256,16,400,12,4,9.6047,10.3814,19.9861,270.0,38.6,success
graph,512,16,400,12,4,9.5927,10.6360,20.2287,604.7,40.1,success
graph,1024,16,400,12,4,9.5176,11.2237,20.7413,1536.9,59.5,success
graph,2048,16,400,12,4,9.6459,12.8839,22.5298,4115.7,75.2,success
graph,128,16,800,4,4,4.3578,8.6145,12.9723,358.7,38.7,success
graph,256,16,800,4,4,4.3110,8.6723,12.9833,456.2,49.7,success
graph,512,16,800,4,4,4.4248,8.9778,13.4026,678.2,57.1,success
graph,1024,16,800,4,4,4.3808,9.6271,14.0078,1178.5,62.3,success
graph,2048,16,800,4,4,4.4186,11.1604,15.5790,2453.9,79.5,success
graph,128,16,800,6,4,5.6548,5.9499,11.6047,130.1,30.7,success
graph,256,16,800,6,4,5.6420,6.1646,11.8066,257.2,47.2,success
graph,512,16,800,6,4,5.6669,6.5039,12.1708,551.8,59.1,success
graph,1024,16,800,6,4,5.5963,7.4193,13.0157,1226.9,71.4,success
graph,2048,16,800,6,4,5.6625,9.6697,15.3322,2991.3,82.8,success
graph,128,16,800,8,4,6.9762,7.4811,14.4573,157.1,33.5,success
graph,256,16,800,8,4,7.0536,7.7327,14.7863,313.7,50.6,success
graph,512,16,800,8,4,7.0230,8.0893,15.1124,681.8,61.9,success
graph,1024,16,800,8,4,7.0451,9.3527,16.3978,1530.9,78.7,success
graph,2048,16,800,8,4,7.0413,12.3552,19.3965,3783.3,85.2,success
graph,128,16,800,10,4,8.1984,9.1391,17.3376,184.1,37.5,success
graph,256,16,800,10,4,8.2027,9.5002,17.7029,370.2,57.0,success
graph,512,16,800,10,4,8.2271,9.9111,18.1382,811.8,64.7,success
graph,1024,16,800,10,4,8.2918,11.5824,19.8743,1835.4,80.9,success
graph,2048,16,800,10,4,8.2682,15.1308,23.3989,4575.4,89.4,success
graph,128,16,800,12,4,9.5350,11.0547,20.5897,211.1,41.7,success
graph,256,16,800,12,4,9.5362,11.4514,20.9876,426.7,65.9,success
graph,512,16,800,12,4,9.5242,11.9611,21.4854,941.8,75.3,success
graph,1024,16,800,12,4,9.5205,13.9193,23.4398,2139.0,81.0,success
graph,2048,16,800,12,4,9.5056,18.1139,27.6195,5367.4,91.8,success
graph,128,16,1600,4,4,4.3552,6.7595,11.1147,415.2,74.3,success
graph,256,16,1600,4,4,4.3863,7.5135,11.8998,578.2,79.6,success
graph,512,16,1600,4,4,4.3818,8.2419,12.6237,895.5,82.1,success
graph,1024,16,1600,4,4,4.3592,10.0639,14.4231,1629.7,87.3,success
graph,2048,16,1600,4,4,4.3167,14.6353,18.9519,3357.1,92.6,success
graph,128,16,1600,6,4,5.6313,8.6379,14.2691,212.1,77.3,success
graph,256,16,1600,6,4,5.6194,9.5889,15.2083,432.5,82.8,success
graph,512,16,1600,6,4,5.6363,10.6476,16.2839,866.5,85.4,success
graph,1024,16,1600,6,4,5.5822,13.2152,18.7975,1879.0,87.5,success
graph,2048,16,1600,6,4,5.6893,21.4588,27.1480,4294.9,92.4,success
graph,128,16,1600,8,4,7.3655,11.0577,18.4233,264.1,54.8,success
graph,256,16,1600,8,4,6.9792,11.8484,18.8276,543.0,86.1,success
graph,512,16,1600,8,4,7.0258,13.3009,20.3267,1092.5,86.6,success
graph,1024,16,1600,8,4,7.0558,16.9945,24.0503,2383.0,91.4,success
graph,2048,16,1600,8,4,7.0356,26.0845,33.1201,5486.9,95.2,success
graph,128,16,1600,10,4,8.3131,13.1264,21.4394,316.1,85.6,success
graph,256,16,1600,10,4,8.2750,14.6592,22.9342,653.6,89.6,success
graph,512,16,1600,10,4,8.2809,16.3439,24.6249,1318.5,90.7,success
graph,1024,16,1600,10,4,8.2406,20.9764,29.2170,2887.1,93.1,success
graph,2048,16,1600,10,4,8.3763,32.4421,40.8184,6678.9,96.4,success
graph,128,16,1600,12,4,9.5530,15.7348,25.2879,368.1,83.2,success
graph,256,16,1600,12,4,9.6433,17.6936,27.3369,764.1,89.6,success
graph,512,16,1600,12,4,9.5455,19.6056,29.1511,1544.6,91.6,success
graph,1024,16,1600,12,4,9.6013,25.3613,34.9626,3391.0,93.5,success
graph,2048,16,1600,12,4,9.5975,38.6922,48.2898,7871.0,96.9,success
graph,128,32,100,4,4,4.3863,11.3844,15.7706,318.2,77.0,success
graph,256,32,100,4,4,4.2998,9.0393,13.3391,373.4,52.5,success
graph,512,32,100,4,4,4.3816,9.1882,13.5698,501.7,58.7,success
graph,1024,32,100,4,4,4.3851,9.1114,13.4965,841.4,53.8,success
graph,2048,32,100,4,4,4.3732,9.3956,13.7688,1787.5,57.9,success
graph,128,32,100,6,4,5.6152,5.1871,10.8023,72.8,2.8,success
graph,256,32,100,6,4,5.6129,5.2922,10.9052,137.5,3.2,success
graph,512,32,100,6,4,5.6118,5.2128,10.8246,297.3,4.3,success
graph,1024,32,100,6,4,5.6606,5.3441,11.0047,740.4,5.4,success
graph,2048,32,100,6,4,5.6499,5.5663,11.2161,2028.7,20.2,success
graph,128,32,100,8,4,7.0022,6.5285,13.5307,81.0,2.5,success
graph,256,32,100,8,4,6.9952,6.6042,13.5994,156.2,4.1,success
graph,512,32,100,8,4,7.0526,6.6265,13.6791,348.3,4.8,success
graph,1024,32,100,8,4,7.0228,6.7077,13.7306,894.6,4.5,success
graph,2048,32,100,8,4,7.0769,7.0290,14.1059,2524.8,28.9,success
graph,128,32,100,10,4,8.4043,8.2004,16.6048,89.3,3.6,success
graph,256,32,100,10,4,8.2364,8.0731,16.3095,175.1,6.5,success
graph,512,32,100,10,4,8.2663,8.1891,16.4555,399.3,5.8,success
graph,1024,32,100,10,4,8.3132,8.2940,16.6073,1048.4,11.1,success
graph,2048,32,100,10,4,8.3028,8.5952,16.8980,3020.8,31.7,success
graph,128,32,100,12,4,9.5268,9.8743,19.4012,97.5,5.1,success
graph,256,32,100,12,4,9.5690,9.8460,19.4150,194.5,4.7,success
graph,512,32,100,12,4,9.5631,9.9093,19.4724,450.3,6.4,success
graph,1024,32,100,12,4,9.5514,9.9954,19.5467,1202.5,13.4,success
graph,2048,32,100,12,4,9.6330,10.6180,20.2510,3516.8,19.5,success
graph,128,32,200,4,4,4.3493,13.0805,17.4298,332.3,34.6,success
graph,256,32,200,4,4,4.3536,13.1896,17.5432,401.6,33.8,success
graph,512,32,200,4,4,4.3632,12.9497,17.3129,558.1,24.5,success
graph,1024,32,200,4,4,4.4088,13.0966,17.5054,963.1,36.7,success
graph,2048,32,200,4,4,4.4053,13.3369,17.7421,2003.9,58.5,success
graph,128,32,200,6,4,5.6266,5.5288,11.1554,92.0,4.5,success
graph,256,32,200,6,4,5.6240,5.3016,10.9256,177.5,8.6,success
graph,512,32,200,6,4,5.6715,5.4932,11.1647,378.7,13.5,success
graph,1024,32,200,6,4,5.6554,5.5618,11.2173,915.2,21.8,success
graph,2048,32,200,6,4,5.7146,6.1548,11.8695,2342.4,46.9,success
graph,128,32,200,8,4,7.0359,6.7058,13.7417,106.2,6.2,success
graph,256,32,200,8,4,7.0225,6.7970,13.8194,209.0,13.0,success
graph,512,32,200,8,4,6.9864,6.6699,13.6563,454.7,13.5,success
graph,1024,32,200,8,4,7.0034,6.9858,13.9893,1123.4,28.7,success
graph,2048,32,200,8,4,7.1149,7.6573,14.7722,2934.5,53.1,success
graph,128,32,200,10,4,8.2720,8.2865,16.5584,120.6,10.6,success
graph,256,32,200,10,4,8.2775,8.3055,16.5830,240.5,11.9,success
graph,512,32,200,10,4,8.2547,8.3297,16.5844,530.7,19.7,success
graph,1024,32,200,10,4,8.2345,8.6529,16.8874,1331.2,37.3,success
graph,2048,32,200,10,4,8.3019,9.4756,17.7775,3526.5,62.2,success
graph,128,32,200,12,4,9.4229,9.8624,19.2852,135.5,13.8,success
graph,256,32,200,12,4,9.4987,9.8786,19.3772,272.0,14.0,success
graph,512,32,200,12,4,9.5345,10.1010,19.6355,606.7,26.1,success
graph,1024,32,200,12,4,10.1948,10.5616,20.7564,1539.2,12.3,success
graph,2048,32,200,12,4,9.6654,11.3845,21.0498,4118.5,68.1,success
graph,128,32,400,4,4,4.3551,26.0923,30.4475,360.6,37.4,success
graph,256,32,400,4,4,4.3654,26.5245,30.8900,458.0,37.7,success
graph,512,32,400,4,4,4.3643,26.6727,31.0370,679.8,44.9,success
graph,1024,32,400,4,4,4.4533,27.1561,31.6095,1179.6,43.7,success
graph,2048,32,400,4,4,4.3732,27.7950,32.1682,2454.8,69.7,success
graph,128,32,400,6,4,5.6215,5.5488,11.1703,132.1,17.8,success
graph,256,32,400,6,4,5.6098,5.6250,11.2348,259.1,20.5,success
graph,512,32,400,6,4,5.6063,5.7955,11.4018,553.6,40.9,success
graph,1024,32,400,6,4,5.6351,6.2544,11.8895,1228.9,47.3,success
graph,2048,32,400,6,4,5.6636,7.5186,13.1821,2993.4,71.9,success
graph,128,32,400,8,4,7.0016,6.9709,13.9725,159.1,24.5,success
graph,256,32,400,8,4,7.0321,6.9817,14.0138,315.6,36.2,success
graph,512,32,400,8,4,7.0763,7.3129,14.3892,683.6,47.7,success
graph,1024,32,400,8,4,7.0355,7.9014,14.9369,1533.1,63.6,success
graph,2048,32,400,8,4,7.1040,9.5666,16.6706,3785.4,77.4,success
graph,128,32,400,10,4,8.2434,8.6240,16.8675,186.1,29.8,success
graph,256,32,400,10,4,8.2896,8.6925,16.9821,372.1,36.8,success
graph,512,32,400,10,4,8.2985,9.0699,17.3684,813.7,54.6,success
graph,1024,32,400,10,4,8.2881,9.6830,17.9711,1837.0,67.2,success
graph,2048,32,400,10,4,8.2833,11.6600,19.9433,4577.4,81.4,success
graph,128,32,400,12,4,9.5831,10.4021,19.9852,213.1,27.0,success
graph,256,32,400,12,4,9.5278,10.4526,19.9804,428.6,42.1,success
